Structure, Text
"SEC. 51A-7.212_6_4","(4)   The sign must be a square, with dimensions of four feet by four feet. It must have a 3- inch border of white reflective sheeting or paint and a reflective blue background. The text of the sign must consist of reflective white characters.  (Note:  It is intended that the requirements of this paragraph be strictly and precisely complied with.)"
"SEC. 51A-7.212_6_5","(5)   No sign may exceed eight feet in height."
"SEC. 51A-7.212_6_6","(6)   No sign may be a portable sign unless the director determines that the sign does not constitute a safety hazard."
"SEC. 51A-7.212_7","(g)   Criminal responsibility.  If a sign violates this section and is not otherwise authorized under the Dallas City Code, a person is criminally responsible for a sign unlawfully erected or maintained if the person:"
"SEC. 51A-7.212_7_1","(1)   erects or maintains the sign;"
"SEC. 51A-7.212_7_2","(2)   is an owner or operator of a use or business to which the sign refers; or"
"SEC. 51A-7.212_7_3","(3)   owns part or all of the land on which the sign is located."
"SEC. 51A-7.212_8","(h)   City may remove signs.  The City of Dallas may remove any sign without liability if the director determines that the sign constitutes a safety hazard, or if the sign does not comply with this section; however, the City shall not be liable for failure to remove a sign.  (Ord. Nos. 20728; 20927; 25047; 28424; 30239 ; 30654 )"
"SEC. 51A-7.213","DETACHED SIGN UNITY AGREEMENTS."
"SEC. 51A-7.213_1","(a)   The building official may authorize the dissolution of common boundary lines between lots for the limited purpose of allowing those lots to be considered one premise for the erection of detached signs, provided that a written agreement is executed in accordance with this section on a form provided by the city."
"SEC. 51A-7.213_2","(b)   The agreement must:"
"SEC. 51A-7.213_2_1","(1)   contain legal descriptions of the properties sharing the common boundary line(s);"
"SEC. 51A-7.213_2_2","(2)   set forth adequate consideration between the parties;"
"SEC. 51A-7.213_2_3","(3)   state that all parties agree that the properties sharing the common boundary line(s) may be collectively treated as one lot for the limited purpose of erecting detached signs;"
"SEC. 51A-7.213_2_4","(4)   state that the dissolution of the common boundary line(s) described in the agreement is only for the limited purpose of allowing the erection of detached signs, and that actual lines of property ownership are not affected;"
"SEC. 51A-7.213_2_5","(5)   state that it constitutes a covenant running with the land with respect to all properties sharing the common boundary line(s);"
"SEC. 51A-7.213_2_6","(6)   state that all parties agree to defend, indemnify, and hold harmless the city of Dallas from and against all claims or liabilities arising out of or in connection with the agreement;"
"SEC. 51A-7.213_2_7","(7)   state that it shall be governed by the laws of the state of Texas;"
"SEC. 51A-7.213_2_8","(8)   state that it may only be amended or terminated by a subsequent written instrument that is:"
"SEC. 51A-7.213_2_8_1","(A)   signed by an owner of property sharing the common boundary line(s) or by a lienholder, other than a taxing entity, that has either an interest in a property sharing the common boundary line(s) or an improvement on such a property;"
"SEC. 51A-7.213_2_8_2","(B)   approved by the building official;"
"SEC. 51A-7.213_2_8_3","(C)   approved as to form by the city attorney; and"
"SEC. 51A-7.213_2_8_4","(D)   filed and made a part of the deed records of the county or counties in which the properties are located;"
"SEC. 51A-7.213_2_9","(9)   be approved by the building official and be approved as to form by the city attorney;"
"SEC. 51A-7.213_2_10","(10)   be  signed  by  all  owners of the properties sharing the common boundary line(s);"
"SEC. 51A-7.213_2_11","(11)   be signed by all lienholders, other than taxing entities, that have either an interest in the properties sharing the common boundary line(s) or an improvement on those properties; and"
"SEC. 51A-7.213_2_12","(12)   be filed and made a part of the deed records of the county or counties in which the properties are located."
"SEC. 51A-7.213_3","(c)   The building official shall approve an agreement if all properties governed by the agreement fully comply with the regulations in this article."
"SEC. 51A-7.213_4","(d)   An agreement shall not be considered effective until a true and correct copy of the approved agreement is filed in the deed records in accordance with this section and two file-marked copies of the agreement are filed with the building official."
"SEC. 51A-7.213_5","(e)   An agreement may only be amended or terminated by a written instrument that is executed in accordance with this subsection on a form provided by the city. The instrument must be:"
"SEC. 51A-7.213_5_1","(1)   signed by an owner of property sharing the common boundary line(s) or by a lienholder, other than a taxing entity, that has either an interest in a property sharing the common boundary line(s) or an improvement on such a property;"
"SEC. 51A-7.213_5_2","(2)   approved by the building official;"
"SEC. 51A-7.213_5_3","(3)   approved as to form by the city attorney; and"
"SEC. 51A-7.213_5_4","(4)   filed and made a part of the deed records of the county or counties in which the properties are located."
"SEC. 51A-7.213_5_4_1","The building official shall approve an instrument amending or terminating an agreement if all properties governed by the agreement fully comply with the regulations in this article. The amending or terminating instrument shall not be considered effective until it is filed in the deed records in accordance with this subsection and two file-marked copies are filed with the building official."
"SEC. 51A-7.213_6","(f)   No detached non-premise sign may be erected or maintained on a property that is described in an agreement executed in accordance with this section.  (Ord. 21797)"
"SEC. 51A-7.214","CITY KIOSKS."
"SEC. 51A-7.214_1","(a)   In this section, CITY KIOSK means a multi-sided structure for the display of premise signs, non-premise signs, informational signs, or way-finding maps pursuant to a city-approved kiosk program."
"SEC. 51A-7.214_2","(b)   City kiosks may be located in any part of the city authorized by the city-approved kiosk program, including all special provision sign districts, except that city kiosks may not be located in the Victory Sign District (including the “TXU tract” generally bounded by the Victory Sign District on the north, east, and south and bounded by I-35 on the west) or the West Village Sign District. City kiosks in special provision sign districts are not required to comply with the provisions of the special provision sign district, but must comply with the provisions of the city-approved kiosk program. Kiosks in special provision sign districts that are not part of the city-approved kiosk program remain subject to the provisions of the special provision sign district."
"SEC. 51A-7.214_3","(c)   Nothing in this article shall be construed to regulate the display of signs on city kiosks, except that city kiosks must comply with the city-approved kiosk program.  (Ord. 26082)"
"SEC. 51A-7.215","ANIMAL SHELTER SIGN."
"SEC. 51A-7.215_1","(a)   In this section, ANIMAL SHELTER SIGN means a sign located on the same lot as a city-operated animal shelter and used for the display of premise and non-premise messages."
"SEC. 51A-7.215_2","(b)   Except as provided in this section, an animal shelter sign must comply with this article."
"SEC. 51A-7.215_3","(c)   The animal shelter sign:"
"SEC. 51A-7.215_3_1","(1)   may not be a Highway Beautification Act (HBA) sign;"
"SEC. 51A-7.215_3_2","(2)   may not exceed 50 feet in height measured from grade;"
"SEC. 51A-7.215_3_3","(3)   must be located at least 1,500 feet from a residential district;"
"SEC. 51A-7.215_3_4","(4)   may not have an effective area in excess of 936 square feet;"
"SEC. 51A-7.215_3_5","(5)   must have at least one static panel with a minimum effective area of 128 square feet that identifies the animal shelter; and"
"SEC. 51A-7.215_3_6","(6)   must have a changeable message portion of the sign that uses LED/LCD technology with a maximum effective area of 672 square feet. The message or picture on the changeable message portion of the sign may not change more than once every eight seconds. At least 15 percent of the advertising time during each advertising cycle on the changeable message portion of the sign must display photos of animals available for adoption at the animal shelter or provide information about events being held or services being offered at the animal shelter."
"SEC. 51A-7.215_4","(d)   An animal shelter sign may not be relocated to another premise.  (Ord. 27097)"
"SEC. 51A-7.216","DIGITAL DISPLAY ON CERTAIN PREMISE SIGNS."
"SEC. 51A-7.216_1","(a)   Effective area.  The effective area of digital display may not exceed 50 square feet or 50 percent of the total effective area of the sign as allowed in the provisions for the respective zoning district, whichever is greater."
"SEC. 51A-7.216_2","(b)   Display."
"SEC. 51A-7.216_2_1","(1)   All digital displays signs must automatically adjust the sign brightness so that the brightness level of the sign is no more than 0.3 footcandles over ambient light conditions at a distance that is equal to the square root of the effective area multiplied by 100 from the sign. A digital display sign must be equipped with both a dimmer control and a photocell that automatically adjusts the display's intensity according to natural ambient light conditions."
"SEC. 51A-7.216_2_2","(2)   A digital display may not increase the light level on a lot in a residential district over ambient conditions without the digital display, measured in footcandles at the point closest to the sign that is five feet inside the residential lot and five feet above the ground."
"SEC. 51A-7.216_2_3","(3)   Before the issuance of a digital display sign permit, the applicant shall provide written certification from the sign manufacturer that:"
