Structure, Text
"SEC. 51A-4.112_2_2_3_2","--   Temporary concrete or asphalt batching plant.  [By special authorization of the building official.]"
"SEC. 51A-4.112_2_2_4","(D)   Institutional and community service uses."
"SEC. 51A-4.112_2_2_4_1","--   Adult day care facility. [SUP]"
"SEC. 51A-4.112_2_2_4_2","--   Cemetery or mausoleum. [SUP]"
"SEC. 51A-4.112_2_2_4_3","--   Child-care facility. [SUP]"
"SEC. 51A-4.112_2_2_4_4","--   Church."
"SEC. 51A-4.112_2_2_4_5","--   College,  university  or seminary. [SUP]"
"SEC. 51A-4.112_2_2_4_6","--   Community service center. [SUP]"
"SEC. 51A-4.112_2_2_4_7","--   Convent or monastery. [SUP]"
"SEC. 51A-4.112_2_2_4_8","--   Foster home. [SUP]"
"SEC. 51A-4.112_2_2_4_9","--   Library, art gallery, or museum. [SUP]"
"SEC. 51A-4.112_2_2_4_10","--   Public or private school. [SUP]"
"SEC. 51A-4.112_2_2_5","(E)   Lodging uses."
"SEC. 51A-4.112_2_2_5_1","None permitted."
"SEC. 51A-4.112_2_2_6","(F)   Miscellaneous uses."
"SEC. 51A-4.112_2_2_6_1","--   Carnival or circus (temporary).  [By special authorization of the building official.]"
"SEC. 51A-4.112_2_2_6_2","--   Temporary construction or sales office."
"SEC. 51A-4.112_2_2_7","(G)   Office uses."
"SEC. 51A-4.112_2_2_7_1","None permitted."
"SEC. 51A-4.112_2_2_8","(H)   Recreation uses."
"SEC. 51A-4.112_2_2_8_1","--   Country club with private membership. [SUP]"
"SEC. 51A-4.112_2_2_8_2","--   Private recreation center, club, or area. [SUP]"
"SEC. 51A-4.112_2_2_8_3","--   Public park, playground, or golf course."
"SEC. 51A-4.112_2_2_9","(I)   Residential uses."
"SEC. 51A-4.112_2_2_9_1","--   Handicapped group dwelling unit.  [See  Section 51A-4.209(3.1).]"
"SEC. 51A-4.112_2_2_9_2","--   Single family."
"SEC. 51A-4.112_2_2_10","(J)   Retail and personal service uses."
"SEC. 51A-4.112_2_2_10_1","None permitted."
"SEC. 51A-4.112_2_2_11","(K)   Transportation uses."
"SEC. 51A-4.112_2_2_11_1","--   Private street or alley. [SUP]"
"SEC. 51A-4.112_2_2_11_2","--   Transit passenger shelter. [See Section 51A-4.211.]"
"SEC. 51A-4.112_2_2_11_3","--   Transit passenger station or transfer center. [SUP]"
"SEC. 51A-4.112_2_2_12","(L)   Utility and public service uses."
"SEC. 51A-4.112_2_2_12_1","--   Electrical substation. [SUP]"
"SEC. 51A-4.112_2_2_12_2","--   Local utilities.  [SUP or RAR may be required.  See Section 51A-4.212(4).]"
"SEC. 51A-4.112_2_2_12_3","--   Police or fire station. [SUP]"
"SEC. 51A-4.112_2_2_12_4","--   Radio,  television,  or microwave tower. [SUP]"
"SEC. 51A-4.112_2_2_12_5","--   Tower/antenna for cellular communication. [See Section 51A-4.212 (10.1).]"
"SEC. 51A-4.112_2_2_12_6","--   Utility  or  government installation other than listed.  [SUP]"
"SEC. 51A-4.112_2_2_13","(M)   Wholesale, distribution, and storage uses."
"SEC. 51A-4.112_2_2_13_1","--   Recycling drop-off container. [See Section 51A-4.213 (11.2).]"
"SEC. 51A-4.112_2_2_13_2","--   Recycling drop-off for special occasion collection. [See Section 51A-4.213 (11.3).]"
"SEC. 51A-4.112_2_3","(3)   Accessory uses.  As a general rule, an accessory use is permitted in any district in which the main use is permitted.  Some specific types of accessory uses, however, due to their unique nature, are subject to additional regulations contained in Section 51A-4.217.  For more information regarding accessory uses, consult Section 51A-4.217."
"SEC. 51A-4.112_2_3_1","(A)   The following accessory uses are not permitted in this district:"
"SEC. 51A-4.112_2_3_1_1","--   Accessory helistop."
"SEC. 51A-4.112_2_3_1_2","--   Accessory medical/infectious waste incinerator."
"SEC. 51A-4.112_2_3_1_3","--   Accessory outside display of merchandise."
"SEC. 51A-4.112_2_3_1_4","--   Accessory outside sales."
"SEC. 51A-4.112_2_3_1_5","--   Accessory pathological waste incinerator."
"SEC. 51A-4.112_2_3_2","(B)   In this district, the following accessory uses are permitted by SUP only:"
"SEC. 51A-4.112_2_3_2_1","--   Accessory community center (private)."
"SEC. 51A-4.112_2_4","(4)   Yard, lot, and space regulations.  (Note:  The yard, lot, and space regulations in this subsection must be read together with the yard, lot, and space regulations contained in Division 51A-4.400.  In the event of a conflict between this subsection and Division 51A-4.400, Division 51A-4.400 controls.)"
"SEC. 51A-4.112_2_4_1","(A)   Front yard.  Minimum front yard is 40 feet."
"SEC. 51A-4.112_2_4_2","(B)   Side and rear yard.  Minimum side and rear yard is:"
"SEC. 51A-4.112_2_4_2_1","(i)   10 feet for single family structures; and"
"SEC. 51A-4.112_2_4_2_2","(ii)   20 feet for other permitted structures."
"SEC. 51A-4.112_2_4_3","(C)   Dwelling unit density.  No maximum dwelling unit density."
"SEC. 51A-4.112_2_4_4","(D)   Floor area ratio.  No maximum floor area ratio."
"SEC. 51A-4.112_2_4_5","(E)   Height.  Maximum structure height is 36 feet."
"SEC. 51A-4.112_2_4_6","(F)   Lot coverage."
"SEC. 51A-4.112_2_4_6_1","(i)   Maximum lot coverage is:"
"SEC. 51A-4.112_2_4_6_1_1","(aa)   40 percent for residential structures; and"
"SEC. 51A-4.112_2_4_6_1_2","(bb)   25  percent  for nonresidential structures."
"SEC. 51A-4.112_2_4_6_2","(ii)   Surface parking lots and underground parking structures are not included in lot coverage calculations."
"SEC. 51A-4.112_2_4_7","(G)   Lot size."
"SEC. 51A-4.112_2_4_7_1","(i)   Minimum lot area for residential use is one-half acre."
"SEC. 51A-4.112_2_4_7_2","(ii)   Repealed by Ord. 20441."
"SEC. 51A-4.112_2_4_7_3","(iii)   Repealed by Ord. 20441."
"SEC. 51A-4.112_2_4_8","(H)   Stories.  No maximum number of stories."
"SEC. 51A-4.112_2_5","(5)   Off-street parking and loading.  Consult the use regulations (Division 51A-4.200) for the specific off-street parking requirements for each use.  Consult the off-street parking and loading regulations (Divisions 51A-4.300 et seq.) for information regarding off-street parking and loading generally. In this district, off-street parking must be provided at or below ground level."
"SEC. 51A-4.112_2_6","(6)   Environmental performance standards.  See Article VI."
"SEC. 51A-4.112_2_7","(7)   Landscape regulations.  See Article X."
"SEC. 51A-4.112_2_8","(8)   Additional provisions."
"SEC. 51A-4.112_2_8_1","(A)   Electrical service for single family uses.  In this district, a lot for a single family use may be supplied by not more than one electrical utility service, and metered by not more than one electrical meter.  The board of adjustment may grant a special exception to authorize more than one electrical utility service and more than one electrical meter on a lot in this district when, in the opinion of the board, the special exception will:"
"SEC. 51A-4.112_2_8_1_1","(i)   not be contrary to the public interest;"
"SEC. 51A-4.112_2_8_1_2","(ii)   not  adversely  affect neighboring properties; and"
"SEC. 51A-4.112_2_8_1_3","(iii)   not be used to conduct a use not permitted in this district."
"SEC. 51A-4.112_3","(c)   R-16(A) district."
"SEC. 51A-4.112_3_1","(1)   Purpose.  Single family residential development has taken place on intermediate sized lots in portions of the city in recent years.  In order to protect and encourage the continued development of intermediate density with single family residences in appropriate areas of the city, the R-16(A) district is provided.  In addition to single family residences, it is intended that churches, public and private schools, and public parks necessary to serve and complement the intermediate density development be permitted.  The areas placed in the R-16(A) district are generally limited in area and are not intended to be subject to major alteration by future amendment except where changed conditions might justify the action or where minor adjustments in the boundary of a district may be appropriate to secure a reasonable development of the land."
"SEC. 51A-4.112_3_2","(2)   Main uses permitted."
"SEC. 51A-4.112_3_2_1","(A)   Agricultural uses."
"SEC. 51A-4.112_3_2_1_1","--   Crop production."
"SEC. 51A-4.112_3_2_2","(B)   Commercial and business service uses."
"SEC. 51A-4.112_3_2_2_1","None permitted."
"SEC. 51A-4.112_3_2_3","(C)   Industrial uses."
"SEC. 51A-4.112_3_2_3_1","--   Gas drilling and production. [SUP]"
"SEC. 51A-4.112_3_2_3_2","--   Temporary concrete or asphalt batching plant.  [By special authorization of the building official.]"
"SEC. 51A-4.112_3_2_4","(D)   Institutional and community service uses."
"SEC. 51A-4.112_3_2_4_1","--   Adult day care facility. [SUP]"
"SEC. 51A-4.112_3_2_4_2","--   Cemetery or mausoleum. [SUP]"
"SEC. 51A-4.112_3_2_4_3","--   Child-care facility. [SUP]"
"SEC. 51A-4.112_3_2_4_4","--   Church."
"SEC. 51A-4.112_3_2_4_5","--   College, university or seminary. [SUP]"
"SEC. 51A-4.112_3_2_4_6","--   Community service center. [SUP]"
"SEC. 51A-4.112_3_2_4_7","--   Convent or monastery. [SUP]"
"SEC. 51A-4.112_3_2_4_8","--   Foster home. [SUP]"
"SEC. 51A-4.112_3_2_4_9","--   Library, art gallery, or museum. [SUP]"
"SEC. 51A-4.112_3_2_4_10","--   Public or private school. [SUP]"
"SEC. 51A-4.112_3_2_5","(E)   Lodging uses."
"SEC. 51A-4.112_3_2_5_1","None permitted."
"SEC. 51A-4.112_3_2_6","(F)   Miscellaneous uses."
"SEC. 51A-4.112_3_2_6_1","--   Carnival or circus (temporary).  [By special authorization of the building official.]"
"SEC. 51A-4.112_3_2_6_2","--   Temporary construction or sales office."
"SEC. 51A-4.112_3_2_7","(G)   Office uses."
"SEC. 51A-4.112_3_2_7_1","None permitted."
"SEC. 51A-4.112_3_2_8","(H)   Recreation uses."
"SEC. 51A-4.112_3_2_8_1","--   Country club with private membership. [SUP]"
"SEC. 51A-4.112_3_2_8_2","--   Private recreation center, club, or area. [SUP]"
"SEC. 51A-4.112_3_2_8_3","--   Public park, playground, or golf course."
"SEC. 51A-4.112_3_2_9","(I)   Residential uses."
"SEC. 51A-4.112_3_2_9_1","--   Handicapped group dwelling unit.  [See  Section 51A-4.209(3.1).]"
"SEC. 51A-4.112_3_2_9_2","--   Single family."
"SEC. 51A-4.112_3_2_10","(J)   Retail and personal service uses."
"SEC. 51A-4.112_3_2_10_1","None permitted."
"SEC. 51A-4.112_3_2_11","(K)   Transportation uses."
"SEC. 51A-4.112_3_2_11_1","--   Private street or alley. [SUP]"
"SEC. 51A-4.112_3_2_11_2","--   Transit passenger shelter.  [See Section 51A-4.211.]"
"SEC. 51A-4.112_3_2_11_3","--   Transit passenger station or transfer center. [SUP]"
"SEC. 51A-4.112_3_2_12","(L)   Utility and public service uses."
"SEC. 51A-4.112_3_2_12_1","--   Electrical substation. [SUP]"
"SEC. 51A-4.112_3_2_12_2","--   Local utilities.  [SUP or RAR may be required.  See Section 51A-4.212(4).]"
"SEC. 51A-4.112_3_2_12_3","--   Police or fire station. [SUP]"
"SEC. 51A-4.112_3_2_12_4","--   Radio,  television,  or microwave tower. [SUP]"
"SEC. 51A-4.112_3_2_12_5","--   Tower/antenna for cellular communication. [See Section 51A-4.212 (10.1).]"
"SEC. 51A-4.112_3_2_12_6","--   Utility  or  government installation other than listed.  [SUP]"
"SEC. 51A-4.112_3_2_13","(M)   Wholesale, distribution, and storage uses."
"SEC. 51A-4.112_3_2_13_1","--   Recycling drop-off container. [See Section 51A-4.213 (11.2).]"
"SEC. 51A-4.112_3_2_13_2","--   Recycling drop-off for special occasion collection. [See Section 51A-4.213 (11.3).]"
"SEC. 51A-4.112_3_3","(3)   Accessory uses.  As a general rule, an accessory use is permitted in any district in which the main use is permitted.  Some specific types of accessory uses, however, due to their unique nature, are subject to additional regulations contained in Section 51A-4.217.  For more information regarding accessory uses, consult Section 51A-4.217."
"SEC. 51A-4.112_3_3_1","(A)   The following accessory uses are not permitted in this district:"
"SEC. 51A-4.112_3_3_1_1","--   Accessory helistop."
"SEC. 51A-4.112_3_3_1_2","--   Accessory medical/infectious waste incinerator."
"SEC. 51A-4.112_3_3_1_3","--   Accessory outside display of merchandise."
"SEC. 51A-4.112_3_3_1_4","--   Accessory outside sales."
"SEC. 51A-4.112_3_3_1_5","--   Accessory pathological waste incinerator."
"SEC. 51A-4.112_3_3_2","(B)   In this district, the following accessory uses are permitted by SUP only:"
"SEC. 51A-4.112_3_3_2_1","--   Accessory community center (private)."
"SEC. 51A-4.112_3_4","(4)   Yard, lot, and space regulations.  (Note:  The yard, lot, and space regulations in this subsection must be read together with the yard, lot, and space regulations contained in Division 51A-4.400.  In the event of a conflict between this subsection and Division 51A-4.400, Division 51A-4.400 controls.)"
"SEC. 51A-4.112_3_4_1","(A)   Front yard.  Minimum front yard is 35 feet."
"SEC. 51A-4.112_3_4_2","(B)   Side and rear yard."
"SEC. 51A-4.112_3_4_2_1","(i)   Minimum side and rear yard for single family structures is 10 feet."
"SEC. 51A-4.112_3_4_2_2","(ii)   Minimum side yard for other permitted structures is 15 feet."
"SEC. 51A-4.112_3_4_2_3","(iii)   Minimum rear yard for other permitted structures is 20 feet."
"SEC. 51A-4.112_3_4_3","(C)   Dwelling unit density.  No maximum dwelling unit density."
"SEC. 51A-4.112_3_4_4","(D)   Floor area ratio.  No maximum floor area ratio."
"SEC. 51A-4.112_3_4_5","(E)   Height.  Maximum structure height is 30 feet."
"SEC. 51A-4.112_3_4_6","(F)   Lot coverage."
"SEC. 51A-4.112_3_4_6_1","(i)   Maximum lot coverage is:"
"SEC. 51A-4.112_3_4_6_1_1","(aa)   40 percent for residential structures; and"
"SEC. 51A-4.112_3_4_6_1_2","(bb)   25  percent  for nonresidential structures."
"SEC. 51A-4.112_3_4_6_2","(ii)   Surface parking lots and underground parking structures are not included in lot coverage calculations."
"SEC. 51A-4.112_3_4_7","(G)   Lot size."
"SEC. 51A-4.112_3_4_7_1","(i)   Minimum lot area for residential use is 16,000 square feet."
"SEC. 51A-4.112_3_4_7_2","(ii)   Repealed by Ord. 20441."
"SEC. 51A-4.112_3_4_7_3","(iii)   Repealed by Ord. 20441."
"SEC. 51A-4.112_3_4_8","(H)   Stories.  No maximum number of stories."
"SEC. 51A-4.112_3_5","(5)   Off-street parking and loading.  Consult the use regulations (Division 51A-4.200) for the specific off-street parking requirements for each use. Consult the off-street parking and loading regulations (Divisions 51A-4.300 et seq.) for information regarding off-street parking and loading generally. In this district, off-street parking must be provided at or below ground level."
"SEC. 51A-4.112_3_6","(6)   Environmental performance standards.  See Article VI."
"SEC. 51A-4.112_3_7","(7)   Landscape regulations.  See Article X."
"SEC. 51A-4.112_3_8","(8)   Additional provisions."
"SEC. 51A-4.112_3_8_1","(A)   Electrical service for single family uses.  In this district, a lot for a single family use may be supplied by not more than one electrical utility service, and metered by not more than one electrical meter.  The board of adjustment may grant a special exception to authorize more than one electrical utility service and more than one electrical meter on a lot in this district when, in the opinion of the board, the special exception will:"
"SEC. 51A-4.112_3_8_1_1","(i)   not be contrary to the public interest;"
"SEC. 51A-4.112_3_8_1_2","(ii)   not adversely affect neighboring properties; and"
"SEC. 51A-4.112_3_8_1_3","(iii)   not be used to conduct a use not permitted in this district."
"SEC. 51A-4.112_4","(d)   R-13(A) district."
